Time,KW_regen
134.99,-1.209350296019
135,-1.20940568040372
135.01,-1.20939862847375
135.02,-1.20939148926485
135.03,-1.20938425920089
135.04,-1.20937694249147
135.05,-1.20936954843209
135.06,-1.20936206867663
135.07,-1.20935450410251
135.08,-1.20934686562786
135.09,-1.20933915773784
135.1,-1.20933141756899
135.11,-1.20932365463727
135.12,-1.20931588466316
135.13,-1.20930811001771
135.14,-1.2093003208295
135.15,-1.20929252763655
135.16,-1.20928473514795
135.17,-1.20927694022849
135.18,-1.20926913179771
135.19,-1.20926120750368
135.2,-1.20925280466631
135.21,-1.20924375935426
135.22,-1.20923402377408
135.23,-1.20922357766431
135.24,-1.20921240419869
135.25,-1.20920051013715
135.26,-1.20918789925543
135.27,-1.20917457073378
135.28,-1.20916052249537
135.29,-1.20914586554067
135.3,-1.2091309663006
135.31,-1.2091159789744
135.32,-1.20910095578398
135.33,-1.20908590396313
135.34,-1.20907083759059
135.35,-1.20905575918955
135.36,-1.20904065980136
135.37,-1.20902554237601
135.38,-1.20901040218406
135.39,-1.20899529699602
135.4,-1.20898039295721
135.41,-1.2089657749593
135.42,-1.20895145378194
135.43,-1.20893743085512
135.44,-1.20892371297882
135.45,-1.20891031248751
135.46,-1.20889722185037
135.47,-1.20888444076932
135.48,-1.20887198048728
135.49,-1.20885982206373
135.5,-1.20884792998925
135.51,-1.20883629995705
135.52,-1.20882492318258
135.53,-1.20881380599973
135.54,-1.20880293683928
135.55,-1.20879231540506
135.56,-1.20878195297022
135.57,-1.20877184448697
135.58,-1.20876199701701
135.59,-1.20875237305095
135.6,-1.2087428732884
135.61,-1.20873344406243
135.62,-1.20872407843319
135.63,-1.2087147662464
135.64,-1.20870551831528
135.65,-1.20869633518186
135.66,-1.20868720653678
135.67,-1.20867813665177
135.68,-1.2086691195492
135.69,-1.2086601668021
135.7,-1.20865128422732
135.71,-1.2086424685651
135.72,-1.20863370811693
135.73,-1.2086250125985
135.74,-1.2086163889327
135.75,-1.20860783781771
135.76,-1.20859935468418
135.77,-1.20859092698894
135.78,-1.20858256481228
135.79,-1.20857432836609
135.8,-1.20856639318518
135.81,-1.20855882770547
135.82,-1.20855165960429
135.83,-1.20854488339475
135.84,-1.2085385003382
135.85,-1.20853252714903
135.86,-1.20852696589231
135.87,-1.20852180641572
135.88,-1.2085170535514
135.89,-1.20851266260895
135.9,-1.20850852450204
135.91,-1.20850460144904
135.92,-1.20850086923748
135.93,-1.20849731779694
135.94,-1.20849394972727
135.95,-1.20849077659405
135.96,-1.20848778815254
135.97,-1.20848498373836
135.98,-1.20848237417548
135.99,-1.20847991589544
136,-1.20852932312981
136.01,-1.20852688885826
136.02,-1.20852442730243
136.03,-1.20852192914019
136.04,-1.2085193805896
136.05,-1.2085167912151
136.06,-1.20851416672412
136.07,-1.20851150898434
136.08,-1.20850881834702
136.09,-1.20850611159753
136.1,-1.20850344279417
136.11,-1.20850083047952
136.12,-1.2084982690796
136.13,-1.2084957707004
136.14,-1.20849334161285
136.15,-1.20849098333095
136.16,-1.20848869091932
136.17,-1.20848645184083
136.18,-1.20848427608241
136.19,-1.20848219684996
136.2,-1.2084803005208
136.21,-1.20847861545502
136.22,-1.20847715769593
136.23,-1.20847592303178
136.24,-1.20847492371565
136.25,-1.20847416049681
136.26,-1.20847362268568
136.27,-1.20847331479703
136.28,-1.20847322972344
136.29,-1.20847334590094
136.3,-1.20847356074345
136.31,-1.20847383273855
136.32,-1.20847416123313
136.33,-1.20847453235814
136.34,-1.20847493923261
136.35,-1.20847537980658
136.36,-1.20847585875005
136.37,-1.20847638837033
136.38,-1.20847695863231
136.39,-1.20847755820045
136.4,-1.20847817290545
136.41,-1.20847880687068
136.42,-1.20847945301707
136.43,-1.20848011751619
136.44,-1.20848078847294
136.45,-1.20848146516319
136.46,-1.20848215824543
136.47,-1.20848286245117
136.48,-1.20848358429596
136.49,-1.20848431256518
136.5,-1.20848504077632
136.51,-1.20848577265091
136.52,-1.20848652043342
136.53,-1.20848727380132
136.54,-1.20848802679326
136.55,-1.208488777981
136.56,-1.20848953212426
136.57,-1.20849030156435
136.58,-1.20849107625372
136.59,-1.20849184506312
136.6,-1.2084925940844
136.61,-1.20849332728547
136.62,-1.20849403774198
136.63,-1.20849473158961
136.64,-1.20849539704953
136.65,-1.20849603321393
136.66,-1.2084966509721
136.67,-1.20849724548354
136.68,-1.20849782322498
136.69,-1.20849837259772
136.7,-1.20849888233896
136.71,-1.20849933808385
136.72,-1.20849974916929
136.73,-1.20850012121817
136.74,-1.20850045075982
136.75,-1.2085007257037
136.76,-1.20850095609864
136.77,-1.20850114240624
136.78,-1.20850127388572
136.79,-1.20850136092943
136.8,-1.20850140948997
136.81,-1.20850142137791
136.82,-1.20850139730083
136.83,-1.20850133751433
136.84,-1.208501247202
136.85,-1.20850113878859
136.86,-1.20850100259605
136.87,-1.20850083294939
136.88,-1.20850062822472
136.89,-1.20850038261472
136.9,-1.20850007809513
136.91,-1.2084997067455
136.92,-1.20849926630018
136.93,-1.20849875084938
136.94,-1.20849814789201
136.95,-1.2084974675519
136.96,-1.20849671551695
136.97,-1.20849589323896
136.98,-1.20849500134463
136.99,-1.20849405107516
137,-1.20850973142373
137.01,-1.20850875273898
137.02,-1.20850777235836
137.03,-1.20850678594524
137.04,-1.20850578148668
137.05,-1.20850476917983
137.06,-1.20850375461706
137.07,-1.20850273950938
137.08,-1.20850172459991
137.09,-1.20850071525236
137.1,-1.20849972404657
137.11,-1.20849874654157
137.12,-1.20849778954156
137.13,-1.20849684682253
137.14,-1.20849592990412
137.15,-1.20849503952953
137.16,-1.20849416491814
137.17,-1.2084933111095
137.18,-1.20849247143956
137.19,-1.20849164140159
137.2,-1.20849077344294
137.21,-1.20848983968428
137.22,-1.20848882144934
137.23,-1.20848772690782
137.24,-1.20848656145984
137.25,-1.20848532641067
137.26,-1.20848401683275
137.27,-1.20848262057426
137.28,-1.20848114765403
137.29,-1.20847958776797
137.3,-1.20847789442144
137.31,-1.2084760564924
137.32,-1.20847405740998
137.33,-1.20847188979306
137.34,-1.20846955698164
137.35,-1.20846707091822
137.36,-1.20846442151793
137.37,-1.20846160853796
137.38,-1.20845864295997
137.39,-1.20845555831975
137.4,-1.20845249289279
137.41,-1.20844950380165
137.42,-1.20844659631257
137.43,-1.20844378525505
137.44,-1.2084410775013
137.45,-1.20843847519325
137.46,-1.20843597361004
137.47,-1.2084335601231
137.48,-1.20843124451396
137.49,-1.20842897220623
137.5,-1.20842654139947
137.51,-1.20842385154097
137.52,-1.20842088258595
137.53,-1.20841762067846
137.54,-1.20841407543961
137.55,-1.2084102472774
137.56,-1.20840612545936
137.57,-1.20840171493422
137.58,-1.20839700907358
137.59,-1.20839205786173
137.6,-1.20838699443797
137.61,-1.20838187696866
137.62,-1.20837672218349
137.63,-1.20837153436045
137.64,-1.20836631516762
137.65,-1.20836106511623
137.66,-1.20835578440623
137.67,-1.20835047293322
137.68,-1.20834513078494
137.69,-1.20833979641373
137.7,-1.20833460241364
137.71,-1.2083296181734
137.72,-1.20832485545974
137.73,-1.20832033106631
137.74,-1.20831604694683
137.75,-1.20831198710184
137.76,-1.20830814936077
137.77,-1.20830454444718
137.78,-1.20830116700889
137.79,-1.20829799594435
137.8,-1.2082949339616
137.81,-1.20829194654244
137.82,-1.20828901578739
137.83,-1.20828614471849
137.84,-1.20828332021322
137.85,-1.20828054132654
137.86,-1.20827781895
137.87,-1.20827514774065
137.88,-1.20827253438938
137.89,-1.20826991733512
137.9,-1.20826713170995
137.91,-1.20826411521718
137.92,-1.20826083652585
137.93,-1.20825728414485
137.94,-1.20825345995616
137.95,-1.20824937604716
137.96,-1.20824502211671
137.97,-1.20824039797052
137.98,-1.2082355143196
137.99,-1.20823037198057
138,-1.20828553589999
138.01,-1.20827995240786
138.02,-1.20827415975948
138.03,-1.20826815346789
138.04,-1.208261921352
138.05,-1.20825547344603
138.06,-1.20824881567574
138.07,-1.20824194991142
138.08,-1.20823487607678
138.09,-1.208227600266
138.1,-1.2082201405632
138.11,-1.2082125051706
138.12,-1.2082046964862
138.13,-1.20819671468922
138.14,-1.20818856031246
138.15,-1.20818023306797
138.16,-1.20817173332653
138.17,-1.20816306037181
138.18,-1.20815421449438
138.19,-1.20814527937614
138.2,-1.20813653355643
138.21,-1.20812810111526
138.22,-1.20812001764039
138.23,-1.20811229387579
138.24,-1.20810493260583
138.25,-1.20809793489081
138.26,-1.20809130115807
138.27,-1.20808503133424
138.28,-1.20807912534739
138.29,-1.20807354404417
138.3,-1.20806815650273
138.31,-1.20806289905598
138.32,-1.20805774176866
138.33,-1.20805269035681
138.34,-1.20804774941279
138.35,-1.20804292008529
138.36,-1.20803819694556
138.37,-1.20803356744802
138.38,-1.20802904164917
138.39,-1.20802460851337
138.4,-1.20802021945664
138.41,-1.20801586279328
138.42,-1.2080115266833
138.43,-1.20800721633866
138.44,-1.20800291914366
138.45,-1.20799863377206
138.46,-1.20799437142756
138.47,-1.20799012727802
138.48,-1.2079859080134
138.49,-1.2079817016675
138.5,-1.2079774957546
138.51,-1.20797327564426
138.52,-1.20796904559137
138.53,-1.20796479247034
138.54,-1.20796051549264
138.55,-1.20795623144383
138.56,-1.20795194242148
138.57,-1.20794763767966
138.58,-1.20794332226352
138.59,-1.20793912049722
138.6,-1.20793547699083
138.61,-1.20793259664903
138.62,-1.20793054901185
138.63,-1.20792933896899
138.64,-1.20792896389665
138.65,-1.20792942173925
138.66,-1.20793071628091
138.67,-1.20793285902066
138.68,-1.20793583771624
138.69,-1.20793954716411
138.7,-1.20794366464392
138.71,-1.20794804620031
138.72,-1.20795265059183
138.73,-1.20795746544841
138.74,-1.20796248104713
138.75,-1.20796768259354
138.76,-1.20797307935342
138.77,-1.20797867693387
138.78,-1.20798447673707
138.79,-1.20799047801978
138.8,-1.20799668028865
138.81,-1.20800308278996
138.82,-1.20800968484318
138.83,-1.20801648581084
138.84,-1.20802348485626
138.85,-1.20803068149616
138.86,-1.20803807502961
138.87,-1.20804566465683
138.88,-1.20805344947375
138.89,-1.2080613950318
138.9,-1.20806938953712
138.91,-1.20807738356837
138.92,-1.20808536330944
138.93,-1.20809332436848
138.94,-1.20810126583181
138.95,-1.20810918700285
138.96,-1.20811708781091
138.97,-1.20812496850324
138.98,-1.20813282944134
138.99,-1.20814067036164
139,-1.20825494887967
139.01,-1.20826274966356
139.02,-1.20827053033996
139.03,-1.20827829147896
139.04,-1.20828603311331
139.05,-1.20829375502414
139.06,-1.20830145663445
139.07,-1.20830913855479
139.08,-1.20831680156037
139.09,-1.20832444561368
139.1,-1.20833207038519
139.11,-1.20833967609266
139.12,-1.20834726259299
139.13,-1.20835483018618
139.14,-1.20836237887899
139.15,-1.20836990856748
139.16,-1.20837741925865
139.17,-1.20838491089438
139.18,-1.20839238359988
139.19,-1.20839983792209
139.2,-1.20840727370099
139.21,-1.2084146907033
139.22,-1.20842208940099
139.23,-1.2084294700217
139.24,-1.20843683215863
139.25,-1.20844417581892
139.26,-1.20845150076285
139.27,-1.20845880721718
139.28,-1.20846609537746
139.29,-1.20847336536104
139.3,-1.20848061745283
139.31,-1.20848785192116
139.32,-1.20849506869804
139.33,-1.20850226800135
139.34,-1.20850944930803
139.35,-1.20851661266847
139.36,-1.20852375783236
139.37,-1.20853088546492
139.38,-1.20853799578513
139.39,-1.20854508898074
139.4,-1.20855216495483
139.41,-1.20855922338628
139.42,-1.20856626422172
139.43,-1.20857328786453
139.44,-1.20858029420501
139.45,-1.20858728326308
139.46,-1.20859425499922
139.47,-1.20860120977446
139.48,-1.20860814754287
139.49,-1.20861506854305
139.5,-1.20862197278637
139.51,-1.20862886026068
139.52,-1.20863573054305
139.53,-1.20864258391258
139.54,-1.20864942083944
139.55,-1.20865624108489
139.56,-1.2086630446284
139.57,-1.20866983117569
139.58,-1.20867660133909
139.59,-1.20868335540648
139.6,-1.20869009297516
139.61,-1.2086968140662
139.62,-1.20870351872739
139.63,-1.20871020724686
139.64,-1.2087168798248
139.65,-1.20872353669161
139.66,-1.20873017774768
139.67,-1.20873680348284
139.68,-1.20874341267835
139.69,-1.20874999556293
139.7,-1.20875651165639
139.71,-1.20876293578847
139.72,-1.20876926836459
139.73,-1.2087755016515
139.74,-1.20878164120881
139.75,-1.2087876797803
139.76,-1.20879362326087
139.77,-1.20879946590041
139.78,-1.2088052152272
139.79,-1.20881087031848
139.8,-1.2088164547714
139.81,-1.20882197064832
139.82,-1.20882742622604
139.83,-1.20883281634549
139.84,-1.20883815247394
139.85,-1.20884343598018
139.86,-1.20884865618215
139.87,-1.20885381819621
139.88,-1.2088589166809
139.89,-1.20886397308343
139.9,-1.20886902759613
139.91,-1.2088740972809
139.92,-1.20887918730972
139.93,-1.20888429356401
139.94,-1.20888940399839
139.95,-1.20889452802046
139.96,-1.20889967083589
139.97,-1.20890483421957
139.98,-1.20891001881425
139.99,-1.20891521954221
140,-1.20879845579261
140.01,-1.2088036513073
140.02,-1.20880885317628
140.03,-1.20881405202795
140.04,-1.20881924081882
140.05,-1.20882441675582
140.06,-1.20882958500601
140.07,-1.20883475937232
140.08,-1.20883993147544
140.09,-1.2088451104601
140.1,-1.20885034432274
140.11,-1.2088556499176
140.12,-1.20886102131614
140.13,-1.20886646972716
140.14,-1.20887200080304
140.15,-1.20887761580425
140.16,-1.20888330949773
140.17,-1.20888906961383
140.18,-1.20889490562563
140.19,-1.20890080740242
140.2,-1.20890672585352
140.21,-1.20891263973303
140.22,-1.20891854233084
140.23,-1.20892443164731
140.24,-1.2089303064943
140.25,-1.20893616818493
140.26,-1.20894201578073
140.27,-1.20894784964727
140.28,-1.20895367015402
140.29,-1.20895946225057
140.3,-1.20896517628583
140.31,-1.20897079010104
140.32,-1.20897629779854
140.33,-1.20898169807163
140.34,-1.2089869906541
140.35,-1.2089921759409
140.36,-1.2089972540605
140.37,-1.20900222624087
140.38,-1.20900709234483
140.39,-1.20901185285479
140.4,-1.20901650863398
140.41,-1.20902105437334
140.42,-1.20902547958082
140.43,-1.20902979274581
140.44,-1.20903399902214
140.45,-1.20903810054327
140.46,-1.20904209304627
140.47,-1.2090459653417
140.48,-1.20904972668515
140.49,-1.20905339749774
140.5,-1.20905702882224
140.51,-1.2090606435811
140.52,-1.20906424811417
140.53,-1.20906784435151
140.54,-1.20907142771814
140.55,-1.2090749870404
140.56,-1.20907853162307
140.57,-1.20908206611707
140.58,-1.20908559245561
140.59,-1.20908911091335
140.6,-1.20909262157608
140.61,-1.20909612496689
140.62,-1.20909962085539
140.63,-1.20910310894232
140.64,-1.20910658949648
140.65,-1.20911006263193
140.66,-1.20911352833659
140.67,-1.20911698654298
140.68,-1.20912043756514
140.69,-1.20912388616136
140.7,-1.20912734844482
140.71,-1.20913083619406
140.72,-1.20913436269772
140.73,-1.20913791998427
140.74,-1.20914150319844
140.75,-1.20914511049688
140.76,-1.20914874615567
140.77,-1.20915242128247
140.78,-1.20915612736384
140.79,-1.20915985376418
140.8,-1.20916357777061
140.81,-1.209167280564
140.82,-1.20917096491912
140.83,-1.20917462435349
140.84,-1.20917826803842
140.85,-1.20918189625966
140.86,-1.20918549960694
140.87,-1.20918908329068
140.88,-1.20919264179844
140.89,-1.20919618514442
140.9,-1.20919971922126
140.91,-1.20920324514019
140.92,-1.20920676318124
140.93,-1.20921027359277
140.94,-1.20921377692767
140.95,-1.20921727333091
140.96,-1.20922076211117
140.97,-1.20922424359469
140.98,-1.20922771780216
140.99,-1.20923118458967
141,-1.20914142130373
141.01,-1.20914486876117
141.02,-1.20914829365924
141.03,-1.20915170459784
141.04,-1.20915510650848
141.05,-1.20915850037121
141.06,-1.20916188168039
141.07,-1.20916523950216
141.08,-1.20916858348375
141.09,-1.20917191406845
141.1,-1.20917521190966
141.11,-1.20917845890304
141.12,-1.20918165717521
141.13,-1.20918480036649
141.14,-1.20918789886079
141.15,-1.20919095332858
141.16,-1.20919395431124
141.17,-1.20919690632429
141.18,-1.20919980405799
141.19,-1.20920265302425
141.2,-1.20920544290404
141.21,-1.20920817307422
141.22,-1.20921085321362
141.23,-1.20921347409253
141.24,-1.20921603047986
141.25,-1.20921852104162
141.26,-1.20922095064797
141.27,-1.20922333045461
141.28,-1.20922565188842
141.29,-1.20922790533948
141.3,-1.20923007334331
141.31,-1.20923214852104
141.32,-1.20923412895429
141.33,-1.2092360143848
141.34,-1.20923780496682
141.35,-1.20923950105162
141.36,-1.20924110255331
141.37,-1.20924260959957
141.38,-1.20924402249955
141.39,-1.20924535090463
141.4,-1.20924663109049
141.41,-1.20924788829559
141.42,-1.20924911797144
141.43,-1.20925032086004
141.44,-1.20925150676292
141.45,-1.20925266690485
141.46,-1.20925379626748
141.47,-1.20925489800686
141.48,-1.20925598273657
141.49,-1.20925705601302
141.5,-1.20925815975917
141.51,-1.20925931352701
141.52,-1.20926052289083
141.53,-1.20926178934051
141.54,-1.2092631177378
141.55,-1.20926451921501
141.56,-1.20926598510847
141.57,-1.20926751014691
141.58,-1.20926909274786
141.59,-1.20927072758786
141.6,-1.20927239422866
141.61,-1.20927407471702
141.62,-1.20927577535462
141.63,-1.20927749593152
141.64,-1.20927922716573
141.65,-1.20928097775855
141.66,-1.20928275267805
141.67,-1.20928454870382
141.68,-1.20928635545986
141.69,-1.20928818170386
141.7,-1.2092900370207
141.71,-1.20929193347196
141.72,-1.20929386751064
141.73,-1.20929584506948
141.74,-1.20929785607768
141.75,-1.20929989969731
141.76,-1.20930198509255
141.77,-1.20930410799481
141.78,-1.20930627405434
141.79,-1.20930849189698
141.8,-1.20931081340937
141.81,-1.2093132537499
141.82,-1.20931582867317
141.83,-1.20931854013427
141.84,-1.20932137906225
141.85,-1.20932435421354
141.86,-1.209327470432
141.87,-1.2093307240581
141.88,-1.20933410415644
141.89,-1.20933759091901
141.9,-1.20934110114039
141.91,-1.2093446056094
141.92,-1.20934808892597
141.93,-1.20935155392036
141.94,-1.20935499043103
141.95,-1.20935839780839
141.96,-1.20936178488568
141.97,-1.20936514730645
141.98,-1.20936849062252
141.99,-1.20937180494474
142,-1.20931525586296
142.01,-1.20931849518595
142.02,-1.20932168296248
142.03,-1.20932482761956
142.04,-1.20932793423614
142.05,-1.20933100430438
142.06,-1.20933403396423
142.07,-1.20933701270202
142.08,-1.20933994914061
142.09,-1.20934285306677
142.1,-1.20934574102785
142.11,-1.20934861535726
142.12,-1.20935146739927
142.13,-1.20935430692979
142.14,-1.20935713890477
142.15,-1.20935996477073
142.16,-1.20936278017148
142.17,-1.20936557443382
142.18,-1.20936835614417
142.19,-1.20937113027602
142.2,-1.20937389351384
142.21,-1.20937663586713
142.22,-1.2093793658363
142.23,-1.20938208832332
142.24,-1.20938480022909
142.25,-1.20938749140265
142.26,-1.2093901704514
142.27,-1.20939283758123
142.28,-1.20939548377851
142.29,-1.209398108686
142.3,-1.20940068221514
142.31,-1.20940318188518
142.32,-1.20940560815477
142.33,-1.20940795452877
142.34,-1.20941023058659
142.35,-1.2094124371546
142.36,-1.2094145654128
142.37,-1.2094166194523
142.38,-1.20941859403122
142.39,-1.20942050388237
142.4,-1.2094223693708
142.41,-1.20942420353017
142.42,-1.20942601947093
142.43,-1.20942780930191
142.44,-1.20942956816958
142.45,-1.20943129478604
142.46,-1.20943299358842
142.47,-1.2094346749471
142.48,-1.20943633061224
142.49,-1.20943792865017
142.5,-1.20943937314373
142.51,-1.2094406131472
142.52,-1.20944164578329
142.53,-1.20944246843531
142.54,-1.20944307144723
142.55,-1.20944346356173
142.56,-1.20944365002615
142.57,-1.20944362786551
142.58,-1.20944338722286
142.59,-1.20944299599737
142.6,-1.20944265422946
142.61,-1.20944245041576
142.62,-1.209442409663
142.63,-1.20944254321902
142.64,-1.20944286337084
142.65,-1.20944336212183
142.66,-1.20944403470429
142.67,-1.20944487962862
142.68,-1.20944589613728
142.69,-1.20944708809267
142.7,-1.20944847477224
142.71,-1.20945007295356
142.72,-1.20945187580488
142.73,-1.20945387869849
142.74,-1.20945608424366
142.75,-1.20945850214306
142.76,-1.20946112343347
142.77,-1.20946394751049
142.78,-1.2094669832106
142.79,-1.20947019408251
142.8,-1.20947348520798
142.81,-1.20947681932172
142.82,-1.2094801947862
142.83,-1.20948359993452
142.84,-1.20948702887228
142.85,-1.2094904800031
142.86,-1.20949395729999
142.87,-1.20949747099667
142.88,-1.20950101307345
142.89,-1.20950457412228
142.9,-1.2095081421827
142.91,-1.20951172490906
142.92,-1.20951532224128
142.93,-1.20951892065671
142.94,-1.20952251854666
142.95,-1.20952612472055
142.96,-1.20952973487726
142.97,-1.20953335891675
142.98,-1.20953699783669
142.99,-1.20954062924049
143,-1.20949368518257
143.01,-1.20949721015756
143.02,-1.20950065808307
143.03,-1.20950403608655
143.04,-1.20950734889222
143.05,-1.20951059804622
143.06,-1.20951377969504
143.07,-1.20951688378199
143.08,-1.20951991852838
143.09,-1.20952288892876
143.1,-1.20952579626521
143.11,-1.20952864115907
143.12,-1.20953142415026
143.13,-1.20953414100476
143.14,-1.20953678155132
143.15,-1.20953935418324
143.16,-1.20954186377884
143.17,-1.20954431176961
143.18,-1.20954669856989
143.19,-1.20954901999614
143.2,-1.20955126620219
143.21,-1.20955344094827
143.22,-1.20955553885854
143.23,-1.20955756504326
143.24,-1.20955951023544
143.25,-1.20956137410661
143.26,-1.2095631654833
143.27,-1.20956488031432
143.28,-1.20956652411769
143.29,-1.20956808777254
143.3,-1.20956956636592
143.31,-1.20957095859641
143.32,-1.20957226426879
143.33,-1.20957348351861
143.34,-1.20957461636542
143.35,-1.20957566311109
143.36,-1.20957662380509
143.37,-1.20957749874304
143.38,-1.20957828792413
143.39,-1.20957899164722
143.4,-1.20957961028534
143.41,-1.20958014347885
143.42,-1.20958059129246
143.43,-1.20958095398566
143.44,-1.20958123191814
143.45,-1.20958142546483
143.46,-1.20958153475802
143.47,-1.20958155956814
143.48,-1.20958149965094
143.49,-1.2095813420042
143.5,-1.20958104341701
143.51,-1.20958058914347
143.52,-1.20957998428227
143.53,-1.20957921940117
143.54,-1.20957828940958
143.55,-1.20957719302461
143.56,-1.20957593452414
143.57,-1.20957452377916
143.58,-1.20957295281023
143.59,-1.20957125224165
143.6,-1.20956953209939
143.61,-1.20956783372679
143.62,-1.20956618006165
143.63,-1.20956457963733
143.64,-1.2095630306183
143.65,-1.20956152374842
143.66,-1.20956006716462
143.67,-1.20955866090224
143.68,-1.20955729627837
143.69,-1.2095560080405
143.7,-1.20955489213341
143.71,-1.20955399895434
143.72,-1.20955333165974
143.73,-1.20955288863995
143.74,-1.20955267355002
143.75,-1.20955269618794
143.76,-1.20955294819494
143.77,-1.20955342873593
143.78,-1.20955414647057
143.79,-1.20955509250318
143.8,-1.20955626600022
143.81,-1.20955767523694
143.82,-1.20955931161539
143.83,-1.20956117007883
143.84,-1.20956325304059
143.85,-1.20956556922671
143.86,-1.20956810983938
143.87,-1.20957087435468
143.88,-1.20957387106992
143.89,-1.20957704277364
143.9,-1.20958022153358
143.91,-1.20958332075459
143.92,-1.20958631802287
143.93,-1.20958921572816
143.94,-1.20959200845643
143.95,-1.20959470569235
143.96,-1.20959730822164
143.97,-1.20959980335269
143.98,-1.20960218981781
143.99,-1.20960446298156
144,-1.2095317912789
144.01,-1.2095336934747
144.02,-1.20953539487025
144.03,-1.20953689428101
144.04,-1.20953818293118
144.05,-1.20953926932293
144.06,-1.20954015850788
144.07,-1.20954084788645
144.08,-1.20954132822647
144.09,-1.20954166860209
144.1,-1.20954207824509
144.11,-1.20954265769373
144.12,-1.2095434290444
144.13,-1.20954440467195
144.14,-1.20954557725078
144.15,-1.20954694618504
144.16,-1.20954851978509
144.17,-1.20955029377164
144.18,-1.2095522730636
144.19,-1.20955443518754
144.2,-1.20955673204301
144.21,-1.20955914269888
144.22,-1.20956166086204
144.23,-1.20956428441041
144.24,-1.20956701693754
144.25,-1.20956986807626
144.26,-1.20957282949067
144.27,-1.20957589636654
144.28,-1.2095790672226
144.29,-1.20958232843861
144.3,-1.2095856372035
144.31,-1.2095889744557
144.32,-1.20959233434375
144.33,-1.20959571489974
144.34,-1.20959911615941
144.35,-1.20960253820962
144.36,-1.20960598085764
144.37,-1.20960944388755
144.38,-1.20961292724043
144.39,-1.20961642648082
144.4,-1.20961992781652
144.41,-1.20962342469349
144.42,-1.2096269152466
144.43,-1.2096303988571
144.44,-1.20963387955764
144.45,-1.20963736724545
144.46,-1.20964085421031
144.47,-1.20964433593131
144.48,-1.20964781130629
144.49,-1.20965128003177
144.5,-1.20965474185602
144.51,-1.20965819664322
144.52,-1.20966164461442
144.53,-1.20966508574397
144.54,-1.20966851982111
144.55,-1.20967194703374
144.56,-1.20967536711979
144.57,-1.20967878048722
144.58,-1.20968218723493
144.59,-1.20968558729488
144.6,-1.20968898069561
144.61,-1.20969236728709
144.62,-1.20969574695422
144.63,-1.20969911975841
144.64,-1.20970248579895
144.65,-1.20970584522918
144.66,-1.20970919799092
144.67,-1.20971254443592
144.68,-1.20971588416836
144.69,-1.2097192171486
144.7,-1.20972254356498
144.71,-1.20972586329371
144.72,-1.20972917641602
144.73,-1.20973248300153
144.74,-1.20973578301578
144.75,-1.20973907652158
144.76,-1.20974236372659
144.77,-1.20974564465051
144.78,-1.20974891908498
144.79,-1.20975218706684
144.8,-1.20975544856642
144.81,-1.20975870369449
144.82,-1.20976195261091
144.83,-1.20976519515823
144.84,-1.20976843119213
144.85,-1.20977166087504
144.86,-1.2097748841311
144.87,-1.20977810123914
144.88,-1.2097813121321
144.89,-1.20978451664038
144.9,-1.20978771492614
144.91,-1.20979090696137
144.92,-1.20979409270993
144.93,-1.20979727233891
144.94,-1.20980044561789
144.95,-1.20980361273724
144.96,-1.20980677366494
144.97,-1.20980992845487
144.98,-1.20981307708655
144.99,-1.2098162196385
145,-1.20977639145654
145.01,-1.20977952168634
145.02,-1.20978264582542
145.03,-1.2097857638338
145.04,-1.20978887590425
145.05,-1.20979198180046
145.06,-1.20979508161928
145.07,-1.20979817548764
145.08,-1.20980126331365
145.09,-1.20980434496177
145.1,-1.20980742055759
145.11,-1.2098104902971
145.12,-1.2098135544075
145.13,-1.20981661266123
145.14,-1.20981966509417
145.15,-1.20982271187222
145.16,-1.20982575277927
145.17,-1.20982878766583
145.18,-1.20983181652507
145.19,-1.20983483939619
145.2,-1.20983785649803
145.21,-1.20984086774064
145.22,-1.20984387317277
145.23,-1.2098468687284
145.24,-1.20984984533785
145.25,-1.2098528104608
145.26,-1.20985576816449
145.27,-1.20985871981131
145.28,-1.20986166567659
145.29,-1.2098645937297
145.3,-1.20986746824633
145.31,-1.20987028094474
145.32,-1.20987301960507
145.33,-1.20987567862243
145.34,-1.20987826065436
145.35,-1.2098807745951
145.36,-1.20988321320877
145.37,-1.20988557643581
145.38,-1.20988787255037
145.39,-1.20989010212304
145.4,-1.2098922874755
145.41,-1.20989443919938
145.42,-1.2098965603289
145.43,-1.20989865590078
145.44,-1.20990073541909
145.45,-1.20990279161498
145.46,-1.20990482022603
145.47,-1.20990682011797
145.48,-1.20990879113615
145.49,-1.2099107014077
145.5,-1.20991244201597
145.51,-1.20991395700543
145.52,-1.20991523686396
145.53,-1.20991627326115
145.54,-1.2099170740847
145.55,-1.2099176399332
145.56,-1.20991796322165
145.57,-1.20991804786959
145.58,-1.20991788937119
145.59,-1.20991752833032
145.6,-1.20991707444197
145.61,-1.20991657589804
145.62,-1.2099160465137
145.63,-1.20991549041489
145.64,-1.20991491267504
145.65,-1.2099143226233
145.66,-1.20991371316575
145.67,-1.20991308021235
145.68,-1.20991242258464
145.69,-1.2099117478612
145.7,-1.20991108225509
145.71,-1.20991044151843
145.72,-1.20990983795653
145.73,-1.20990926522427
145.74,-1.20990871940637
145.75,-1.20990819945557
145.76,-1.20990770899687
