Time,Actual ERPM (2)
s,
,
,
131.27,30670
131.28,31361
131.29,31361
131.3,31361
131.31,31361
131.32,31361
131.33,31361
131.34,31361
131.35,31361
131.36,31361
131.37,31361
131.38,32176
131.39,32176
131.4,32176
131.41,32176
131.42,32176
131.43,32176
131.44,32176
131.45,32176
131.46,32176
131.47,32176
131.48,33294
131.49,33294
131.5,33294
131.51,33294
131.52,33294
131.53,33294
131.54,33294
131.55,33294
131.56,33294
131.57,33294
131.58,33955
131.59,33955
131.6,33955
131.61,33955
131.62,33955
131.63,33955
131.64,33955
131.65,33955
131.66,33955
131.67,33955
131.68,34806
131.69,34806
131.7,34806
131.71,34806
131.72,34806
131.73,34806
131.74,34806
131.75,34806
131.76,34806
131.77,34806
131.78,34838
131.79,34838
131.8,34838
131.81,34838
131.82,34838
131.83,34838
131.84,34838
131.85,34838
131.86,34838
131.87,34838
131.88,35396
131.89,35396
131.9,35396
131.91,35396
131.92,35396
131.93,35396
131.94,35396
131.95,35396
131.96,35396
131.97,35396
131.98,35468
131.99,35468
132,35468
132.01,35468
132.02,35468
132.03,35468
132.04,35468
132.05,35468
132.06,35468
132.07,35468
132.08,35923
132.09,35923
132.1,35923
132.11,35923
132.12,35923
132.13,35923
132.14,35923
132.15,35923
132.16,35923
132.17,35923
132.18,37005
132.19,37005
132.2,37005
132.21,37005
132.22,37005
132.23,37005
132.24,37005
132.25,37005
132.26,37005
132.27,37005
132.28,37183
132.29,37183
132.3,37183
132.31,37183
132.32,37183
132.33,37183
132.34,37183
132.35,37183
132.36,37183
132.37,37183
132.38,35859
132.39,35859
132.4,35859
132.41,35859
132.42,35859
132.43,35859
132.44,35859
132.45,35859
132.46,35859
132.47,35859
132.48,34819
132.49,34819
132.5,34819
132.51,34819
132.52,34819
132.53,34819
132.54,34819
132.55,34819
132.56,34819
132.57,34819
132.58,33752
132.59,33752
132.6,33752
132.61,33752
132.62,33752
132.63,33752
132.64,33752
132.65,33752
132.66,33752
132.67,33752
132.68,33181
132.69,33181
132.7,33181
132.71,33181
132.72,33181
132.73,33181
132.74,33181
132.75,33181
132.76,33181
132.77,33181
132.78,32534
132.79,32534
132.8,32534
132.81,32534
132.82,32534
132.83,32534
132.84,32534
132.85,32534
132.86,32534
132.87,32534
132.88,32188
132.89,32188
132.9,32188
132.91,32188
132.92,32188
132.93,32188
132.94,32188
132.95,32188
132.96,32188
132.97,32188
132.98,31842
132.99,31842
133,31842
133.01,31842
133.02,31842
133.03,31842
133.04,31842
133.05,31842
133.06,31842
133.07,31842
133.08,31323
133.09,31323
133.1,31323
133.11,31323
133.12,31323
133.13,31323
133.14,31323
133.15,31323
133.16,31323
133.17,31323
133.18,30495
133.19,30495
133.2,30495
133.21,30495
133.22,30495
133.23,30495
133.24,30495
133.25,30495
133.26,30495
133.27,30495
133.28,29805
133.29,29805
133.3,29805
133.31,29805
133.32,29805
133.33,29805
133.34,29805
133.35,29805
133.36,29805
133.37,29805
133.38,30645
133.39,30645
133.4,30645
133.41,30645
133.42,30645
133.43,30645
133.44,30645
133.45,30645
133.46,30645
133.47,30645
133.48,31404
133.49,31404
133.5,31404
133.51,31404
133.52,31404
133.53,31404
133.54,31404
133.55,31404
133.56,31404
133.57,31404
133.58,32416
133.59,32416
133.6,32416
133.61,32416
133.62,32416
133.63,32416
133.64,32416
133.65,32416
133.66,32416
133.67,32416
133.68,31627
133.69,31627
133.7,31627
133.71,31627
133.72,31627
133.73,31627
133.74,31627
133.75,31627
133.76,31627
133.77,31627
133.78,31489
133.79,31489
133.8,31489
133.81,31489
133.82,31489
133.83,31489
133.84,31489
133.85,31489
133.86,31489
133.87,31489
133.88,32102
133.89,32102
133.9,32102
133.91,32102
133.92,32102
133.93,32102
133.94,32102
133.95,32102
133.96,32102
133.97,32102
133.98,32027
133.99,32027
134,32027
134.01,32027
134.02,32027
134.03,32027
134.04,32027
134.05,32027
134.06,32027
134.07,32027
134.08,32523
134.09,32523
134.1,32523
134.11,32523
134.12,32523
134.13,32523
134.14,32523
134.15,32523
134.16,32523
134.17,32523
134.18,32773
134.19,32773
134.2,32773
134.21,32773
134.22,32773
134.23,32773
134.24,32773
134.25,32773
134.26,32773
134.27,32773
134.28,31904
134.29,31904
134.3,31904
134.31,31904
134.32,31904
134.33,31904
134.34,31904
134.35,31904
134.36,31904
134.37,31904
134.38,31890
134.39,31890
134.4,31890
134.41,31890
134.42,31890
134.43,31890
134.44,31890
134.45,31890
134.46,31890
134.47,31890
134.48,32053
134.49,32053
134.5,32053
134.51,32053
134.52,32053
134.53,32053
134.54,32053
134.55,32053
134.56,32053
134.57,32053
134.58,32347
134.59,32347
134.6,32347
134.61,32347
134.62,32347
134.63,32347
134.64,32347
134.65,32347
134.66,32347
134.67,32347
134.68,32955
134.69,32955
134.7,32955
134.71,32955
134.72,32955
134.73,32955
134.74,32955
134.75,32955
134.76,32955
134.77,32955
134.78,33619
134.79,33619
134.8,33619
134.81,33619
134.82,33619
134.83,33619
134.84,33619
134.85,33619
134.86,33619
134.87,33619
134.88,33583
134.89,33583
134.9,33583
134.91,33583
134.92,33583
134.93,33583
134.94,33583
134.95,33583
134.96,33583
134.97,33583
134.98,33906
134.99,33906
135,33906
135.01,33906
135.02,33906
135.03,33906
135.04,33906
135.05,33906
135.06,33906
135.07,33906
135.08,34625
135.09,34625
135.1,34625
135.11,34625
135.12,34625
135.13,34625
135.14,34625
135.15,34625
135.16,34625
135.17,34625
135.18,34566
135.19,34566
135.2,34566
135.21,34566
135.22,34566
135.23,34566
135.24,34566
135.25,34566
135.26,34566
135.27,34566
135.28,35394
135.29,35394
135.3,35394
135.31,35394
135.32,35394
135.33,35394
135.34,35394
135.35,35394
135.36,35394
135.37,35394
135.38,36295
135.39,36295
135.4,36295
135.41,36295
135.42,36295
135.43,36295
135.44,36295
135.45,36295
135.46,36295
135.47,36295
135.48,37982
135.49,37982
135.5,37982
135.51,37982
135.52,37982
135.53,37982
135.54,37982
135.55,37982
135.56,37982
135.57,37982
135.58,39641
135.59,39641
135.6,39641
135.61,39641
135.62,39641
135.63,39641
135.64,39641
135.65,39641
135.66,39641
135.67,39641
135.68,40660
135.69,40660
135.7,40660
135.71,40660
135.72,40660
135.73,40660
135.74,40660
135.75,40660
135.76,40660
135.77,40660
135.78,40784
135.79,40784
135.8,40784
135.81,40784
135.82,40784
135.83,40784
135.84,40784
135.85,40784
135.86,40784
135.87,40784
135.88,42292
135.89,42292
135.9,42292
135.91,42292
135.92,42292
135.93,42292
135.94,42292
135.95,42292
135.96,42292
135.97,42292
135.98,40587
135.99,40587
136,40587
136.01,40587
136.02,40587
136.03,40587
136.04,40587
136.05,40587
136.06,40587
136.07,40587
136.08,38944
136.09,38944
136.1,38944
136.11,38944
136.12,38944
136.13,38944
136.14,38944
136.15,38944
136.16,38944
136.17,38944
136.18,38882
136.19,38882
136.2,38882
136.21,38882
136.22,38882
136.23,38882
136.24,38882
136.25,38882
136.26,38882
136.27,38882
136.28,39048
136.29,39048
136.3,39048
136.31,39048
136.32,39048
136.33,39048
136.34,39048
136.35,39048
136.36,39048
136.37,39048
136.38,39303
136.39,39303
136.4,39303
136.41,39303
136.42,39303
136.43,39303
136.44,39303
136.45,39303
136.46,39303
136.47,39303
136.48,40109
136.49,40109
136.5,40109
136.51,40109
136.52,40109
136.53,40109
136.54,40109
136.55,40109
136.56,40109
136.57,40109
136.58,39543
136.59,39543
136.6,39543
136.61,39543
136.62,39543
136.63,39543
136.64,39543
136.65,39543
136.66,39543
136.67,39543
136.68,39873
136.69,39873
136.7,39873
136.71,39873
136.72,39873
136.73,39873
136.74,39873
136.75,39873
136.76,39873
136.77,39873
136.78,39640
136.79,39640
136.8,39640
136.81,39640
136.82,39640
136.83,39640
136.84,39640
136.85,39640
136.86,39640
136.87,39640
136.88,40184
136.89,40184
136.9,40184
136.91,40184
136.92,40184
136.93,40184
136.94,40184
136.95,40184
136.96,40184
136.97,40184
136.98,40313
136.99,40313
137,40313
137.01,40313
137.02,40313
137.03,40313
137.04,40313
137.05,40313
137.06,40313
137.07,40313
137.08,40025
137.09,40025
137.1,40025
137.11,40025
137.12,40025
137.13,40025
137.14,40025
137.15,40025
137.16,40025
137.17,40025
137.18,42417
137.19,42417
137.2,42417
137.21,42417
137.22,42417
137.23,42417
137.24,42417
137.25,42417
137.26,42417
137.27,42417
137.28,41625
137.29,41625
137.3,41625
137.31,41625
137.32,41625
137.33,41625
137.34,41625
137.35,41625
137.36,41625
137.37,41625
137.38,42315
137.39,42315
137.4,42315
137.41,42315
137.42,42315
137.43,42315
137.44,42315
137.45,42315
137.46,42315
137.47,42315
137.48,41583
137.49,41583
137.5,41583
137.51,41583
137.52,41583
137.53,41583
137.54,41583
137.55,41583
137.56,41583
137.57,41583
137.58,41802
137.59,41802
137.6,41802
137.61,41802
137.62,41802
137.63,41802
137.64,41802
137.65,41802
137.66,41802
137.67,41802
137.68,43829
137.69,43829
137.7,43829
137.71,43829
137.72,43829
137.73,43829
137.74,43829
137.75,43829
137.76,43829
137.77,43829
137.78,44731
137.79,44731
137.8,44731
137.81,44731
137.82,44731
137.83,44731
137.84,44731
137.85,44731
137.86,44731
137.87,44731
137.88,45752
137.89,45752
137.9,45752
137.91,45752
137.92,45752
137.93,45752
137.94,45752
137.95,45752
137.96,45752
137.97,45752
137.98,44328
137.99,44328
138,44328
138.01,44328
138.02,44328
138.03,44328
138.04,44328
138.05,44328
138.06,44328
138.07,44328
138.08,45151
138.09,45151
138.1,45151
138.11,45151
138.12,45151
138.13,45151
138.14,45151
138.15,45151
138.16,45151
138.17,45151
138.18,47564
138.19,47564
138.2,47564
138.21,47564
138.22,47564
138.23,47564
138.24,47564
138.25,47564
138.26,47564
138.27,47564
138.28,47097
138.29,47097
138.3,47097
138.31,47097
138.32,47097
138.33,47097
138.34,47097
138.35,47097
138.36,47097
138.37,47097
138.38,48051
138.39,48051
138.4,48051
138.41,48051
138.42,48051
138.43,48051
138.44,48051
138.45,48051
138.46,48051
138.47,48051
138.48,50854
138.49,50854
138.5,50854
138.51,50854
138.52,50854
138.53,50854
138.54,50854
138.55,50854
138.56,50854
138.57,50854
138.58,51998
138.59,51998
138.6,51998
138.61,51998
138.62,51998
138.63,51998
138.64,51998
138.65,51998
138.66,51998
138.67,51998
138.68,48331
138.69,48331
138.7,48331
138.71,48331
138.72,48331
138.73,48331
138.74,48331
138.75,48331
138.76,48331
138.77,48331
138.78,45759
138.79,45759
138.8,45759
138.81,45759
138.82,45759
138.83,45759
138.84,45759
138.85,45759
138.86,45759
138.87,45759
138.88,44942
138.89,44942
138.9,44942
138.91,44942
138.92,44942
138.93,44942
138.94,44942
138.95,44942
138.96,44942
138.97,44942
138.98,40727
138.99,40727
139,40727
139.01,40727
139.02,40727
139.03,40727
139.04,40727
139.05,40727
139.06,40727
139.07,40727
139.08,39908
139.09,39908
139.1,39908
139.11,39908
139.12,39908
139.13,39908
139.14,39908
139.15,39908
139.16,39908
139.17,39908
139.18,36917
139.19,36917
139.2,36917
139.21,36917
139.22,36917
139.23,36917
139.24,36917
139.25,36917
139.26,36917
139.27,36917
139.28,36174
139.29,36174
139.3,36174
139.31,36174
139.32,36174
139.33,36174
139.34,36174
139.35,36174
139.36,36174
139.37,36174
139.38,33799
139.39,33799
139.4,33799
139.41,33799
139.42,33799
139.43,33799
139.44,33799
139.45,33799
139.46,33799
139.47,33799
139.48,31188
139.49,31188
139.5,31188
139.51,31188
139.52,31188
139.53,31188
139.54,31188
139.55,31188
139.56,31188
139.57,31188
139.58,28289
139.59,28289
139.6,28289
139.61,28289
139.62,28289
139.63,28289
139.64,28289
139.65,28289
139.66,28289
139.67,28289
139.68,27737
139.69,27737
139.7,27737
139.71,27737
139.72,27737
139.73,27737
139.74,27737
139.75,27737
139.76,27737
139.77,27737
139.78,29873
139.79,29873
139.8,29873
139.81,29873
139.82,29873
139.83,29873
139.84,29873
139.85,29873
139.86,29873
139.87,29873
139.88,33010
139.89,33010
139.9,33010
139.91,33010
139.92,33010
139.93,33010
139.94,33010
139.95,33010
139.96,33010
139.97,33010
139.98,33435
139.99,33435
140,33435
140.01,33435
140.02,33435
140.03,33435
140.04,33435
140.05,33435
140.06,33435
140.07,33435
140.08,33507
140.09,33507
140.1,33507
140.11,33507
140.12,33507
140.13,33507
140.14,33507
140.15,33507
140.16,33507
140.17,33507
140.18,33924
140.19,33924
140.2,33924
140.21,33924
140.22,33924
140.23,33924
140.24,33924
140.25,33924
140.26,33924
140.27,33924
140.28,33928
140.29,33928
140.3,33928
140.31,33928
140.32,33928
140.33,33928
140.34,33928
140.35,33928
140.36,33928
140.37,33928
140.38,33852
140.39,33852
140.4,33852
140.41,33852
140.42,33852
140.43,33852
140.44,33852
140.45,33852
140.46,33852
140.47,33852
140.48,34013
140.49,34013
140.5,34013
140.51,34013
140.52,34013
140.53,34013
140.54,34013
140.55,34013
140.56,34013
140.57,34013
140.58,34235
140.59,34235
140.6,34235
140.61,34235
140.62,34235
140.63,34235
140.64,34235
140.65,34235
140.66,34235
140.67,34235
140.68,33766
140.69,33766
140.7,33766
140.71,33766
140.72,33766
140.73,33766
140.74,33766
140.75,33766
140.76,33766
140.77,33766
140.78,33213
140.79,33213
140.8,33213
140.81,33213
140.82,33213
140.83,33213
140.84,33213
140.85,33213
140.86,33213
140.87,33213
140.88,33067
140.89,33067
140.9,33067
140.91,33067
140.92,33067
140.93,33067
140.94,33067
140.95,33067
140.96,33067
140.97,33067
140.98,32897
140.99,32897
141,32897
141.01,32897
141.02,32897
141.03,32897
141.04,32897
141.05,32897
141.06,32897
141.07,32897
141.08,33614
141.09,33614
141.1,33614
141.11,33614
141.12,33614
141.13,33614
141.14,33614
141.15,33614
141.16,33614
141.17,33614
141.18,33979
141.19,33979
141.2,33979
141.21,33979
141.22,33979
141.23,33979
141.24,33979
141.25,33979
141.26,33979
141.27,33979
141.28,33907
141.29,33907
141.3,33907
141.31,33907
141.32,33907
141.33,33907
141.34,33907
141.35,33907
141.36,33907
141.37,33907
141.38,33569
141.39,33569
141.4,33569
141.41,33569
141.42,33569
141.43,33569
141.44,33569
141.45,33569
141.46,33569
141.47,33569
141.48,34265
141.49,34265
141.5,34265
141.51,34265
141.52,34265
141.53,34265
141.54,34265
141.55,34265
141.56,34265
141.57,34265
141.58,33989
141.59,33989
141.6,33989
141.61,33989
141.62,33989
141.63,33989
141.64,33989
141.65,33989
141.66,33989
141.67,33989
141.68,33655
141.69,33655
141.7,33655
141.71,33655
141.72,33655
141.73,33655
141.74,33655
141.75,33655
141.76,33655
141.77,33655
141.78,33771
141.79,33771
141.8,33771
141.81,33771
141.82,33771
141.83,33771
141.84,33771
141.85,33771
141.86,33771
141.87,33771
141.88,33824
141.89,33824
141.9,33824
141.91,33824
141.92,33824
141.93,33824
141.94,33824
141.95,33824
141.96,33824
141.97,33824
141.98,33491
141.99,33491
142,33491
142.01,33491
142.02,33491
142.03,33491
142.04,33491
142.05,33491
142.06,33491
142.07,33491
142.08,33812
142.09,33812
142.1,33812
142.11,33812
142.12,33812
142.13,33812
142.14,33812
142.15,33812
142.16,33812
142.17,33812
142.18,34009
142.19,34009
142.2,34009
142.21,34009
142.22,34009
142.23,34009
142.24,34009
142.25,34009
142.26,34009
142.27,34009
142.28,34861
142.29,34861
142.3,34861
142.31,34861
142.32,34861
142.33,34861
142.34,34861
142.35,34861
142.36,34861
142.37,34861
142.38,34695
142.39,34695
142.4,34695
142.41,34695
142.42,34695
142.43,34695
142.44,34695
142.45,34695
142.46,34695
142.47,34695
142.48,34715
142.49,34715
142.5,34715
142.51,34715
142.52,34715
142.53,34715
142.54,34715
142.55,34715
142.56,34715
142.57,34715
142.58,36151
142.59,36151
142.6,36151
142.61,36151
142.62,36151
142.63,36151
142.64,36151
142.65,36151
142.66,36151
142.67,36151
142.68,36022
142.69,36022
142.7,36022
142.71,36022
142.72,36022
142.73,36022
142.74,36022
142.75,36022
142.76,36022
142.77,36022
142.78,35600
142.79,35600
142.8,35600
142.81,35600
142.82,35600
142.83,35600
142.84,35600
142.85,35600
142.86,35600
142.87,35600
142.88,35787
142.89,35787
142.9,35787
142.91,35787
142.92,35787
142.93,35787
142.94,35787
142.95,35787
142.96,35787
142.97,35787
142.98,33770
142.99,33770
143,33770
143.01,33770
143.02,33770
143.03,33770
143.04,33770
143.05,33770
143.06,33770
143.07,33770
143.08,32701
143.09,32701
143.1,32701
143.11,32701
143.12,32701
143.13,32701
143.14,32701
143.15,32701
143.16,32701
143.17,32701
143.18,32660
143.19,32660
143.2,32660
143.21,32660
143.22,32660
143.23,32660
143.24,32660
143.25,32660
143.26,32660
143.27,32660
143.28,32792
143.29,32792
143.3,32792
143.31,32792
143.32,32792
143.33,32792
143.34,32792
143.35,32792
143.36,32792
143.37,32792
143.38,32753
143.39,32753
143.4,32753
143.41,32753
143.42,32753
143.43,32753
143.44,32753
143.45,32753
143.46,32753
143.47,32753
143.48,33964
143.49,33964
143.5,33964
143.51,33964
143.52,33964
143.53,33964
143.54,33964
143.55,33964
143.56,33964
143.57,33964
143.58,36062
143.59,36062
143.6,36062
143.61,36062
143.62,36062
143.63,36062
143.64,36062
143.65,36062
143.66,36062
143.67,36062
143.68,34702
143.69,34702
143.7,34702
143.71,34702
143.72,34702
143.73,34702
143.74,34702
143.75,34702
143.76,34702
143.77,34702
143.78,33937
143.79,33937
143.8,33937
143.81,33937
143.82,33937
143.83,33937
143.84,33937
143.85,33937
143.86,33937
143.87,33937
143.88,33359
143.89,33359
143.9,33359
143.91,33359
143.92,33359
143.93,33359
143.94,33359
143.95,33359
143.96,33359
143.97,33359
143.98,33241
143.99,33241
144,33241
144.01,33241
144.02,33241
144.03,33241
144.04,33241
144.05,33241
144.06,33241
144.07,33241
144.08,33353
144.09,33353
144.1,33353
144.11,33353
144.12,33353
144.13,33353
144.14,33353
144.15,33353
144.16,33353
144.17,33353
144.18,33555
144.19,33555
144.2,33555
144.21,33555
144.22,33555
144.23,33555
144.24,33555
144.25,33555
144.26,33555
144.27,33555
144.28,33574
144.29,33574
144.3,33574
144.31,33574
144.32,33574
144.33,33574
144.34,33574
144.35,33574
144.36,33574
144.37,33574
144.38,33545
144.39,33545
144.4,33545
144.41,33545
144.42,33545
144.43,33545
144.44,33545
144.45,33545
144.46,33545
144.47,33545
144.48,33476
144.49,33476
144.5,33476
144.51,33476
144.52,33476
144.53,33476
144.54,33476
144.55,33476
144.56,33476
144.57,33476
144.58,33074
144.59,33074
144.6,33074
144.61,33074
144.62,33074
144.63,33074
144.64,33074
144.65,33074
144.66,33074
144.67,33074
144.68,32689
144.69,32689
144.7,32689
144.71,32689
144.72,32689
144.73,32689
144.74,32689
144.75,32689
144.76,32689
144.77,32689
144.78,32334
144.79,32334
144.8,32334
144.81,32334
144.82,32334
144.83,32334
144.84,32334
144.85,32334
144.86,32334
144.87,32334
144.88,31902
144.89,31902
144.9,31902
144.91,31902
144.92,31902
144.93,31902
144.94,31902
144.95,31902
144.96,31902
144.97,31902
144.98,31535
144.99,31535
145,31535
145.01,31535
145.02,31535
145.03,31535
145.04,31535
145.05,31535
145.06,31535
145.07,31535
145.08,31223
145.09,31223
145.1,31223
145.11,31223
145.12,31223
145.13,31223
145.14,31223
145.15,31223
145.16,31223
145.17,31223
145.18,30739
145.19,30739
145.2,30739
145.21,30739
145.22,30739
145.23,30739
145.24,30739
145.25,30739
145.26,30739
145.27,30739
145.28,30007
145.29,30007
145.3,30007
145.31,30007
145.32,30007
145.33,30007
145.34,30007
145.35,30007
145.36,30007
145.37,30007
145.38,30128
145.39,30128
145.4,30128
145.41,30128
145.42,30128
145.43,30128
145.44,30128
145.45,30128
145.46,30128
145.47,30128
145.48,30467
145.49,30467
145.5,30467
145.51,30467
145.52,30467
145.53,30467
145.54,30467
145.55,30467
145.56,30467
145.57,30467
145.58,31550
145.59,31550
145.6,31550
145.61,31550
145.62,31550
145.63,31550
145.64,31550
145.65,31550
145.66,31550
145.67,31550
145.68,32080
145.69,32080
145.7,32080
145.71,32080
145.72,32080
145.73,32080
145.74,32080
145.75,32080
145.76,32080
145.77,32080
145.78,33147
145.79,33147
145.8,33147
145.81,33147
145.82,33147
145.83,33147
145.84,33147
145.85,33147
145.86,33147
145.87,33147
145.88,30685
145.89,30685
145.9,30685
145.91,30685
145.92,30685
145.93,30685
145.94,30685
145.95,30685
145.96,30685
145.97,30685
145.98,30325
145.99,30325
146,30325
146.01,30325
146.02,30325
146.03,30325
146.04,30325
146.05,30325
146.06,30325
146.07,30325
146.08,30288
146.09,30288
146.1,30288
146.11,30288
146.12,30288
146.13,30288
146.14,30288
146.15,30288
146.16,30288
146.17,30288
146.18,30163
146.19,30163
146.2,30163
146.21,30163
146.22,30163
146.23,30163
146.24,30163
146.25,30163
146.26,30163
146.27,30163
146.28,29821
146.29,29821
146.3,29821
146.31,29821
146.32,29821
146.33,29821
146.34,29821
146.35,29821
146.36,29821
146.37,29821
146.38,29715
146.39,29715
146.4,29715
146.41,29715
146.42,29715
146.43,29715
146.44,29715
146.45,29715
146.46,29715
146.47,29715
146.48,29706
146.49,29706
146.5,29706
146.51,29706
146.52,29706
146.53,29706
146.54,29706
146.55,29706
146.56,29706
146.57,29706
146.58,29579
146.59,29579
146.6,29579
146.61,29579
146.62,29579
146.63,29579
146.64,29579
146.65,29579
146.66,29579
146.67,29579
146.68,29635
146.69,29635
146.7,29635
146.71,29635
146.72,29635
146.73,29635
146.74,29635
146.75,29635
146.76,29635
146.77,29635
146.78,29584
146.79,29584
146.8,29584
146.81,29584
146.82,29584
146.83,29584
146.84,29584
146.85,29584
146.86,29584
146.87,29584
146.88,29738
146.89,29738
146.9,29738
146.91,29738
146.92,29738
146.93,29738
146.94,29738
146.95,29738
146.96,29738
146.97,29738
146.98,30174
146.99,30174
147,30174
147.01,30174
147.02,30174
147.03,30174
147.04,30174
147.05,30174
147.06,30174
147.07,30174
147.08,30784
147.09,30784
147.1,30784
147.11,30784
147.12,30784
147.13,30784
147.14,30784
147.15,30784
147.16,30784
147.17,30784
147.18,31544
147.19,31544
147.2,31544
147.21,31544
147.22,31544
147.23,31544
147.24,31544
147.25,31544
147.26,31544
147.27,31544
147.28,30867
147.29,30867
147.3,30867
147.31,30867
147.32,30867
147.33,30867
147.34,30867
147.35,30867
147.36,30867
147.37,30867
147.38,30758
147.39,30758
147.4,30758
147.41,30758
147.42,30758
147.43,30758
147.44,30758
147.45,30758
147.46,30758
147.47,30758
147.48,31583
147.49,31583
147.5,31583
147.51,31583
147.52,31583
147.53,31583
147.54,31583
147.55,31583
147.56,31583
147.57,31583
147.58,31098
147.59,31098
147.6,31098
147.61,31098
147.62,31098
147.63,31098
147.64,31098
147.65,31098
147.66,31098
147.67,31098
147.68,30146
147.69,30146
147.7,30146
147.71,30146
147.72,30146
147.73,30146
147.74,30146
147.75,30146
147.76,30146
147.77,30146
147.78,30688
147.79,30688
147.8,30688
147.81,30688
147.82,30688
147.83,30688
147.84,30688
147.85,30688
147.86,30688
147.87,30688
147.88,31804
147.89,31804
147.9,31804
147.91,31804
147.92,31804
147.93,31804
147.94,31804
147.95,31804
147.96,31804
147.97,31804
147.98,31867
147.99,31867
148,31867
148.01,31867
148.02,31867
148.03,31867
148.04,31867
148.05,31867
148.06,31867
148.07,31867
148.08,31930
148.09,31930
148.1,31930
148.11,31930
148.12,31930
148.13,31930
148.14,31930
148.15,31930
148.16,31930
148.17,31930
148.18,32259
148.19,32259
148.2,32259
148.21,32259
148.22,32259
148.23,32259
148.24,32259
148.25,32259
148.26,32259
148.27,32259
148.28,33009
148.29,33009
148.3,33009
148.31,33009
148.32,33009
148.33,33009
148.34,33009
148.35,33009
148.36,33009
148.37,33009
148.38,33880
148.39,33880
148.4,33880
148.41,33880
148.42,33880
148.43,33880
148.44,33880
148.45,33880
148.46,33880
148.47,33880
148.48,34259
148.49,34259
148.5,34259
148.51,34259
148.52,34259
148.53,34259
148.54,34259
148.55,34259
148.56,34259
148.57,34259
148.58,34743
148.59,34743
148.6,34743
148.61,34743
148.62,34743
148.63,34743
148.64,34743
148.65,34743
148.66,34743
148.67,34743
148.68,36708
148.69,36708
148.7,36708
148.71,36708
148.72,36708
148.73,36708
148.74,36708
148.75,36708
148.76,36708
148.77,36708
148.78,39644
148.79,39644
148.8,39644
148.81,39644
148.82,39644
148.83,39644
148.84,39644
148.85,39644
148.86,39644
148.87,39644
148.88,42008
148.89,42008
148.9,42008
148.91,42008
148.92,42008
148.93,42008
148.94,42008
148.95,42008
148.96,42008
148.97,42008
148.98,44695
148.99,44695
149,44695
149.01,44695
149.02,44695
149.03,44695
149.04,44695
149.05,44695
149.06,44695
149.07,44695
149.08,45232
149.09,45232
149.1,45232
149.11,45232
149.12,45232
149.13,45232
149.14,45232
149.15,45232
149.16,45232
149.17,45232
149.18,48201
149.19,48201
149.2,48201
149.21,48201
149.22,48201
149.23,48201
149.24,48201
149.25,48201
149.26,48201
149.27,48201
149.28,51191
149.29,51191
149.3,51191
149.31,51191
149.32,51191
149.33,51191
149.34,51191
149.35,51191
149.36,51191
149.37,51191
149.38,51039
149.39,51039
149.4,51039
149.41,51039
149.42,51039
149.43,51039
149.44,51039
149.45,51039
149.46,51039
149.47,51039
149.48,44158
149.49,44158
149.5,44158
149.51,44158
149.52,44158
149.53,44158
149.54,44158
149.55,44158
149.56,44158
149.57,44158
149.58,40798
149.59,40798
149.6,40798
149.61,40798
149.62,40798
149.63,40798
149.64,40798
149.65,40798
149.66,40798
149.67,40798
149.68,39806
149.69,39806
149.7,39806
149.71,39806
149.72,39806
149.73,39806
149.74,39806
149.75,39806
149.76,39806
149.77,39806
149.78,40385
149.79,40385
149.8,40385
149.81,40385
149.82,40385
149.83,40385
149.84,40385
149.85,40385
149.86,40385
149.87,40385
149.88,41602
149.89,41602
149.9,41602
149.91,41602
149.92,41602
149.93,41602
149.94,41602
149.95,41602
149.96,41602
149.97,41602
149.98,40145
149.99,40145
150,40145
150.01,40145
150.02,40145
150.03,40145
150.04,40145
150.05,40145
150.06,40145
150.07,40145
150.08,38689
150.09,38689
150.1,38689
150.11,38689
150.12,38689
150.13,38689
150.14,38689
150.15,38689
150.16,38689
150.17,38689
150.18,37155
150.19,37155
150.2,37155
150.21,37155
150.22,37155
150.23,37155
150.24,37155
150.25,37155
150.26,37155
150.27,37155
150.28,36408
150.29,36408
150.3,36408
150.31,36408
150.32,36408
150.33,36408
150.34,36408
150.35,36408
150.36,36408
150.37,36408
150.38,36110
150.39,36110
150.4,36110
150.41,36110
150.42,36110
150.43,36110
150.44,36110
150.45,36110
150.46,36110
150.47,36110
150.48,35626
150.49,35626
150.5,35626
150.51,35626
150.52,35626
150.53,35626
150.54,35626
150.55,35626
150.56,35626
150.57,35626
150.58,34356
150.59,34356
150.6,34356
150.61,34356
150.62,34356
150.63,34356
150.64,34356
150.65,34356
150.66,34356
150.67,34356
150.68,32575
150.69,32575
150.7,32575
150.71,32575
150.72,32575
150.73,32575
150.74,32575
150.75,32575
150.76,32575
150.77,32575
150.78,31546
150.79,31546
150.8,31546
150.81,31546
150.82,31546
150.83,31546
150.84,31546
150.85,31546
150.86,31546
150.87,31546
150.88,30365
150.89,30365
150.9,30365
150.91,30365
150.92,30365
150.93,30365
150.94,30365
150.95,30365
150.96,30365
150.97,30365
150.98,29652
150.99,29652
151,29652
151.01,29652
151.02,29652
151.03,29652
151.04,29652
151.05,29652
151.06,29652
151.07,29652
151.08,28358
151.09,28358
151.1,28358
151.11,28358
151.12,28358
151.13,28358
151.14,28358
151.15,28358
151.16,28358
151.17,28358
151.18,27594
151.19,27594
151.2,27594
151.21,27594
151.22,27594
151.23,27594
151.24,27594
151.25,27594
151.26,27594
151.27,27594
151.28,26970
